"Date","Location","Latitude","Longitude","Trap_Type","Quinx","Aeae","Aealb","Aem","Cxn","Psc","YearMonth","UTM_E","UTM_N","NDVI","Precip","TMean","WindMean","nightlight","Elevation","trees","shrubs","grassland","cropland","built","water","wetland","LC_majority_code","LC_majority_label"
"2018-09-04","Chatule",18.51697222,-72.61913889,"BG- Sentinel",56,0,0,2,0,0,"2018-09",751357.687970002,2049042.12681818,172.172758342896,154.610626220703,27.7389380519974,1.89999997615814,0.396599308971288,25.2184092855392,0.344967835730893,5.13002185582896e-05,0.366345507939919,0.0246357200518035,0.0721948943699462,0.180555474894835,0.00766309113822602,30,"grassland"
"2018-09-04","Chatule",18.51697222,-72.61913889,"CDC LT",32,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,172.172758342896,154.610626220703,27.7389380519974,1.89999997615814,0.396599308971288,25.2184092855392,0.344967835730893,5.13002185582896e-05,0.366345507939919,0.0246357200518035,0.0721948943699462,0.180555474894835,0.00766309113822602,30,"grassland"
"2018-09-05","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",42,7,2,0,8,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-05","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",15,11,2,1,5,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-05","Lasalle A",18.52258333,-72.38786111,"CDC LT",10,2,1,2,7,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-05","Chatule",18.51697222,-72.61913889,"CDC Gravid",68,1,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,172.172758342896,154.610626220703,27.7389380519974,1.89999997615814,0.396599308971288,25.2184092855392,0.344967835730893,5.13002185582896e-05,0.366345507939919,0.0246357200518035,0.0721948943699462,0.180555474894835,0.00766309113822602,30,"grassland"
"2018-09-05","Chatule",18.51697222,-72.61913889,"BG- Sentinel",46,7,1,1,0,0,"2018-09",751357.687970002,2049042.12681818,172.172758342896,154.610626220703,27.7389380519974,1.89999997615814,0.396599308971288,25.2184092855392,0.344967835730893,5.13002185582896e-05,0.366345507939919,0.0246357200518035,0.0721948943699462,0.180555474894835,0.00766309113822602,30,"grassland"
"2018-09-05","Chatule",18.51697222,-72.61913889,"CDC LT",21,0,0,0,0,0,"2018-09",751357.687970002,2049042.12681818,172.172758342896,154.610626220703,27.7389380519974,1.89999997615814,0.396599308971288,25.2184092855392,0.344967835730893,5.13002185582896e-05,0.366345507939919,0.0246357200518035,0.0721948943699462,0.180555474894835,0.00766309113822602,30,"grassland"
"2018-09-10","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",52,8,0,0,3,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-10","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",25,14,2,0,4,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-10","Ti Cousin",18.46094444,-72.65405556,"CDC LT",28,2,2,0,7,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-10","Lasalle B",18.52275,-72.56066667,"CDC Gravid",57,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-10","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",25,8,3,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-10","Lasalle B",18.52275,-72.56066667,"CDC LT",17,4,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-11","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",53,3,0,0,12,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-11","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",36,12,3,0,2,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-11","Ti Cousin",18.46094444,-72.65405556,"CDC LT",33,7,1,0,2,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-11","Lasalle B",18.52275,-72.56066667,"CDC Gravid",48,15,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-11","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",45,9,4,2,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-11","Lasalle B",18.52275,-72.56066667,"CDC LT",14,5,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-12","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",24,3,1,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-12","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",12,7,5,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-12","Ti Cousin",18.46094444,-72.65405556,"CDC LT",0,0,0,0,0,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-12","Lasalle B",18.52275,-72.56066667,"CDC Gravid",21,7,1,4,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-12","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",26,8,1,5,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-12","Lasalle B",18.52275,-72.56066667,"CDC LT",4,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-17","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",32,5,1,2,12,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-17","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",17,13,1,0,6,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-17","Lasalle A",18.52258333,-72.38786111,"CDC LT",28,7,0,2,15,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-17","Lasalle B",18.52275,-72.56066667,"CDC Gravid",46,3,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-17","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",40,6,3,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-17","Lasalle B",18.52275,-72.56066667,"CDC LT",9,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-18","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",78,9,1,0,4,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-18","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",10,24,4,0,7,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-18","Lasalle A",18.52258333,-72.38786111,"CDC LT",42,3,2,0,5,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-18","Lasalle B",18.52275,-72.56066667,"CDC Gravid",50,7,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-18","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",50,6,2,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-18","Lasalle B",18.52275,-72.56066667,"CDC LT",22,4,0,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-19","Lasalle A",18.52258333,-72.38786111,"CDC Gravid",85,12,3,2,9,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-19","Lasalle A",18.52258333,-72.38786111,"BG- Sentinel",15,4,3,1,10,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-19","Lasalle A",18.52258333,-72.38786111,"CDC LT",23,16,2,0,11,0,"2018-09",775778.667270234,2050001.74843232,158.097376661534,148.554443359375,27.0518546883538,1.90495628532716,3.40251441753067,295.221854138263,0.25625062310226,0.0107546240237258,0.224253898563308,0.000139381321160698,0.290622637655993,0.209568527697682,7.35623639459239e-05,50,"built"
"2018-09-19","Lasalle B",18.52275,-72.56066667,"CDC Gravid",34,6,2,1,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-19","Lasalle B",18.52275,-72.56066667,"BG- Sentinel",26,8,2,3,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-19","Lasalle B",18.52275,-72.56066667,"CDC LT",9,0,0,0,0,0,"2018-09",757525.156540427,2049764.41458898,172.749169161209,150.0439453125,27.7874030244998,1.88740356838825,0.347155432120315,78.451210811439,0.417850204862694,0.00624412586593568,0.380870383329897,0.0196983731975906,0.0694548900381462,0.085430598830158,0.0099290409444688,10,"trees"
"2018-09-24","Ti Cousin",18.46094444,-72.65405556,"CDC Gravid",60,4,1,0,4,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-24","Ti Cousin",18.46094444,-72.65405556,"BG- Sentinel",27,11,2,0,2,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-24","Ti Cousin",18.46094444,-72.65405556,"CDC LT",31,4,0,0,10,0,"2018-09",747750.307775065,2042790.59277138,175.955599573528,157.59228515625,27.6315747863157,1.89999997615814,0.0740600517823548,88.7326906477658,0.391917005764994,0.00232012947038713,0.34563056802035,0.0115619301309029,0.013199668580588,0.230859173851938,0.00159030985391993,10,"trees"
"2018-09-24","Bois Grd Riviere",18.55663889,-72.5545,"CDC Gravid",53,1,0,0,0,0,"2018-09",758125.546547294,2053525.53177773,169.984581803437,145.681137084961,27.8345706102729,1.93982477023671,0.455216979403713,31.8736038749475,0.191953245310157,0.000120022804332823,0.206051085190057,0.0108088278708438,0.0545010003513571,0.521419714907123,0.0117922405256999,80,"water"
